function	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93
RXN-13056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5	5.25	0.12	10.0	0.0	1.0	0.25	0.0	0.0	0.0	1.0	6.0	0.5	0.0	3.75	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	17.0	993.0	40.0	0.0	16.0	201.0	2.0	0.0	3.0	0.0	218.0	64.0	0.0	488.0	35.0	156.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
RXN-13069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	2.0	2.0	59.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	3.5	19.0	0.0	11.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13074	0.0	36.0	7.0	22.0	11.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13142	3368.1800000000007	4668.879999999999	4489.03	3058.86	3516.46	3880.41	3278.3100000000004	2868.86	627.2199999999998	731.1899999999998	1466.29	586.88	698.5899999999998	350.7999999999999	583.78	964.2899999999997	399.68	191.8	188.63	407.76	242.7	845.05	1731.59	1800.7	2900.26	518.24	256.1	831.9	353.27	623.3	244.0	1176.5700000000004	849.55	2720.7200000000007
RXN-13158	2777.1800000000007	4225.88	4294.33	3148.76	3307.96	3490.81	2778.5600000000004	2829.54	1604.11	1465.65	1658.01	939.44	1499.9499999999996	464.12	840.3199999999998	1159.7800000000004	395.58	593.6899999999998	373.93	533.0199999999999	357.94	773.2199999999998	3283.34	3702.23	3031.49	794.5899999999998	382.56	446.77	618.79	784.6	483.61	1821.1	1910.74	1688.38
RXN-13162	39.67	0.0	1.0	1.33	0.0	6.33	1.0	113.67	30.0	4.0	137.0	79.0	4.0	26.0	26.0	4.0	6.0	50.0	0.0	33.0	68.0	0.0	114.0	49.0	297.0	211.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
RXN-13163	5753.3600000000015	8433.76	8668.66	6452.52	6690.92	7585.62	5832.120000000001	5626.08	3291.15	2998.63	5373.519999999999	1974.38	2993.9	947.0	2074.31	2266.7300000000005	794.16	1228.7799999999995	768.53	1524.3700000000006	848.88	1542.4399999999996	7499.3499999999985	8325.619999999999	5991.08	1589.1799999999996	765.1199999999999	893.54	1241.58	1569.2	967.22	3614.2	3805.4800000000014	3376.76
RXN-13178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13179	1362.7800000000002	3179.98	2974.73	1994.1600000000005	1894.56	1630.21	1426.2600000000002	2135.31	881.57	489.61	1540.5	913.37	557.85	125.18	310.14	707.99	308.68	310.4000000000001	74.57	394.38	356.45	571.55	1055.39	1821.11	1499.0000000000002	423.77	189.1	618.1	248.6	483.3	161.0	856.1500000000002	549.55	2190.75
RXN-13181	5831.02	16587.06	14394.23	8133.57	8614.72	7548.72	6176.6	9989.87	87.68	406.32	750.2300000000001	338.32	247.0	146.97000000000003	113.22	511.45	1515.9	20.0	30.52	257.3	96.0	2926.55	339.68	1205.3	347.67999999999995	194.85	123.0	593.0	178.5	388.0	102.0	313.8	312.4	2408.0
RXN-13182	5831.02	16587.06	14394.23	8133.57	8614.72	7548.72	6176.6	9989.87	87.68	406.32	750.2300000000001	338.32	247.0	146.97000000000003	113.22	511.45	1515.9	20.0	30.52	257.3	96.0	2926.55	339.68	1205.3	347.67999999999995	194.85	123.0	593.0	178.5	388.0	102.0	313.8	312.4	2408.0
RXN-13184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	12.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	9.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	4.0	74.0	85.0	4.0	28.0	26.0	4.0	0.0	50.0	0.0	27.0	68.0	0.0	118.0	121.0	311.0	211.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
RXN-13198	4054.78	5232.709999999999	4680.1399999999985	3214.65	3837.12	4530.88	4133.3600000000015	3718.81	5253.31	2170.46	3959.7	1854.72	1519.85	648.34	1414.99	1048.32	549.8199999999998	1790.0300000000002	516.05	1101.88	804.0099999999999	963.89	5237.040000000001	4648.980000000001	5252.83	912.03	601.66	244.0	664.1899999999998	592.96	504.81	2553.94	1982.29	1544.79
RXN-13202	8457.35	12120.49	12246.65	8889.009999999998	9443.48	10101.04	8114.94	7832.87	3403.86	3358.4499999999994	3384.860000000001	2298.92	3299.15	1012.64	1701.23	2981.6600000000008	1102.86	1199.7199999999998	858.3299999999998	1076.66	801.72	2169.99	7037.579999999999	7031.61	7011.35	1969.32	926.96	2115.7	1573.41	2362.36	1096.56	4039.76	4094.79	7109.52
RXN-13230	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	358.33	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	23.0	5.0	7.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	22.0	13.0	8.0	6.0	17.0	29.0	15.0	4.0	56.0	23.0	92.0
RXN-13253	0.0	56.0	117.0	81.0	44.0	3.0	3.0	22.0	3.0	2.0	0.0	0.0	23.0	5.0	7.0	42.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0	22.0	13.0	8.0	6.0	17.0	29.0	15.0	4.0	56.0	23.0	92.0
RXN-13262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	17.0	1061.0	109.0	4.0	38.0	227.0	6.0	0.0	53.0	0.0	245.0	132.0	0.0	581.0	30.0	375.0	211.0	0.0	0.0	2.0	7.0	2.0	0.0	0.0	0.0
RXN-13266	59.67	44.0	15.83	25.33	22.0	6.33	125.0	287.5	64.33	60.33	27.67	76.33	178.5	22.5	23.17	94.5	38.33	5.33	9.0	4.67	15.33	6.0	62.5	146.14	432.33	81.5	73.33	50.67	73.67	67.67	76.83	185.83	187.67	168.0
RXN-13267	59.67	44.0	15.83	25.33	22.0	6.33	125.0	287.5	64.33	60.33	27.67	76.33	178.5	22.5	23.17	94.5	38.33	5.33	9.0	4.67	15.33	6.0	62.5	146.14	432.33	81.5	73.33	50.67	73.67	67.67	76.83	185.83	187.67	168.0
RXN-13268	59.67	44.0	15.83	25.33	22.0	6.33	125.0	287.5	64.33	60.33	27.67	76.33	178.5	22.5	23.17	94.5	38.33	5.33	9.0	4.67	15.33	6.0	62.5	146.14	432.33	81.5	73.33	50.67	73.67	67.67	76.83	185.83	187.67	168.0
RXN-13269	0.0	104.0	146.0	260.0	74.0	0.0	0.0	3.0	3.0	9.0	0.0	0.0	489.0	10.0	10.0	42.0	0.0	0.0	0.0	2.0	0.0	20.0	11.0	35.0	29.0	127.0	37.0	96.0	179.0	419.0	133.0	537.0	744.0	507.0
RXN-13274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	23.0	5.0	7.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	22.0	13.0	8.0	6.0	17.0	29.0	15.0	4.0	56.0	23.0	92.0
RXN-13275	7.0	0.0	3.0	4.0	8.0	0.0	0.0	0.0	3.0	2.0	0.0	14.0	23.0	5.0	7.0	42.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	24.0	21.0	8.0	6.0	17.0	29.0	15.0	4.0	56.0	23.0	92.0
RXN-13276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	46.0	7.0	9.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	44.0	13.0	16.0	12.0	34.0	58.0	30.0	8.0	112.0	46.0	184.0
RXN-13277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	8.0	6.0	17.0	29.0	15.0	4.0	56.0	23.0	92.0
RXN-13279	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	70.2	49.89	35.75	220.37	103.0	14.76	13.14	142.6	0.0	16.0	24.0	12.87	74.0	5.0	79.25	837.66	331.67999999999995	0.0	0.0	0.0	3.0	0.0	0.0	14.0	2.0	2.0
RXN-13280	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	46.0	7.0	9.0	84.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	44.0	13.0	16.0	12.0	34.0	58.0	30.0	8.0	112.0	46.0	184.0
RXN-13290	5681.84	11786.6	11394.08	7517.18	7166.6	6740.34	5122.14	6798.219999999998	3524.7499999999995	3325.7499999999995	4091.110000000001	1964.21	3295.7	553.4300000000002	1480.09	2543.850000000001	1030.88	1308.4399999999996	674.7099999999998	1197.01	731.48	2121.2	4826.299999999998	7233.53	4887.6	1807.68	894.8599999999999	2403.5400000000004	1377.5400000000004	2446.94	1097.66	3888.06	4016.74	7642.84
RXN-13313	977.17	1300.4	913.06	621.08	382.4	940.33	1095.15	1894.83	1410.1	411.81000000000006	366.4	642.69	1144.6	85.46000000000002	180.4	537.35	299.91	446.92	79.0	137.9	176.11	232.55	612.0899999999998	1580.2	970.71	327.95	257.26	181.94000000000003	364.44000000000005	644.14	358.66	1379.56	1490.14	1430.75
RXN-13323	40.67	4.0	1.0	1.33	0.0	6.33	1.4	113.67	130.89999999999998	96.68	129.76	296.44	286.6	61.78	59.43	208.8	6.0	72.2	32.0	53.69	114.45	5.0	287.4	874.4699999999998	747.2800000000002	215.2	76.6	12.6	76.6	87.8	70.0	581.6	317.4	271.8
RXN-13328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	14.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0	3.0	2.0	0.0	6.0	5.0	39.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	63.12	2.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	6.0	0.5	0.0	3.75	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.12	2.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	3.75	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13403	1354.5700000000004	1117.56	1355.13	958.35	1140.22	1933.37	1404.95	1484.05	2147.64	2235.34	4108.89	1558.99	1709.1	715.4499999999998	1475.5	1346.2800000000002	198.33	835.9199999999997	628.31	1127.0100000000002	697.26	209.5	5469.15	4482.789999999999	5228.8499999999985	964.65	346.92999999999995	556.47	551.27	823.47	486.83	1819.43	1864.07	1796.75
RXN-13404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	13.0	987.0	30.0	0.0	12.0	201.0	2.0	0.0	3.0	0.0	218.0	64.0	0.0	467.0	8.0	78.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
RXN-13405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	13.0	987.0	30.0	0.0	12.0	201.0	2.0	0.0	3.0	0.0	218.0	64.0	0.0	467.0	8.0	78.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
RXN-13418	20.0	44.0	2.0	0.0	4.0	0.0	124.0	177.0	716.2	184.63	3125.58	318.04	25.0	70.14	612.88	28.2	32.0	254.2	35.0	737.62	262.5	6.0	1779.25	582.72	622.44	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0
RXN-13426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.5	424.3	142.45	252.75	20.0	25.58	28.9	23.7	0.0	238.1	88.7	24.03	85.7	0.0	150.39999999999995	501.25	206.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13439	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	86.4	51.11	233.32	237.75	204.0	28.76	35.49	45.2	0.0	76.0	0.15	59.87000000000001	124.5	10.0	215.0	624.66	434.82	211.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
RXN-13440	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	86.4	51.11	233.32	237.75	204.0	28.76	35.49	45.2	0.0	76.0	0.15	59.87000000000001	124.5	10.0	215.0	624.66	434.82	211.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
RXN-13449	618.0	827.3299999999998	765.3299999999998	877.83	630.1600000000002	1183.67	692.25	795.75	881.7	362.5	1125.67	347.84	1573.0	200.38	383.51	433.12	98.5	261.2	86.3	269.58	160.75	158.5	987.9	1266.06	1830.7	370.25	98.0	253.0	456.0	1228.0	420.0	1553.0	2243.0	1386.65
RXN-13482	1133.17	813.83	1201.96	1211.56	1294.16	1742.9	1165.65	1092.85	1002.94	1150.5699999999995	2353.4999999999995	583.36	717.2800000000003	280.01	816.6899999999998	771.5999999999998	146.73	360.49	278.69000000000005	634.5400000000002	290.61	145.5	2465.88	1718.4300000000005	2629.63	492.02	286.23	307.77	342.29	338.2700000000001	268.28	1109.3000000000004	929.67	1098.85
RXN-13568	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	50.0	147.25	51.12	33.0	3.0	181.0	176.25	60.0	0.0	38.0	101.0	24.5	6.5	0.0	969.75	293.0	963.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
RXN-13574	782.71	527.33	422.0	194.16	401.16	701.88	891.71	364.14	0.57	4.43	18.14	38.43	21.0	11.0	6.71	12.29	47.43	0.0	2.57	7.86	14.0	103.0	37.89	8.8	0.29	8.57	6.0	17.0	29.0	15.0	4.0	56.0	23.0	92.0
RXN-13585	32.0	4.0	16.33	30.67	24.0	0.0	0.0	0.0	7.0	5.43	8.71	56.29	100.0	2.0	0.43	40.0	0.0	0.0	0.0	2.29	14.0	5.0	12.0	26.0	28.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13589	46.0	160.8	244.38	259.17	173.3	2.0	0.0	6.0	32.67	21.76	64.04	62.29	103.33	22.0	17.43	83.17	0.0	4.0	4.67	14.29	14.0	35.35	46.0	90.75	201.19	0.0	0.0	5.0	3.0	2.0	0.0	5.6	5.8	1.0
RXN-13596	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	5.43	3.71	23.29	100.0	0.0	0.43	0.0	0.0	0.0	0.0	2.29	9.0	5.0	9.0	0.0	22.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13597	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	558.7	588.13	48.03	50.0	17.5	56.540000000000006	130.4	118.1	0.0	227.23	141.7	30.7	17.779999999999994	0.0	416.11	316.92	456.83	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RXN-13600	14076.21	21337.18	19469.13	12594.259999999998	11821.66	15968.99	13210.64	15117.43	410.78	1218.49	4015.81	1518.87	560.25	447.86	732.28	920.91	2196.2200000000007	145.0	162.78	1089.26	546.75	3908.7	2476.15	3086.57	2283.100000000001	451.28	161.5	625.5	276.5	416.5	126.0	506.95	440.35	1548.75
RXN-13602	14076.21	21337.18	19469.13	12594.259999999998	11821.66	15968.99	13210.64	15117.43	410.78	1218.49	4015.81	1518.87	560.25	447.86	732.28	920.91	2196.2200000000007	145.0	162.78	1089.26	546.75	3908.7	2476.15	3086.57	2283.100000000001	451.28	161.5	625.5	276.5	416.5	126.0	506.95	440.35	1548.75
RXN-13603	14076.21	21337.18	19469.13	12594.259999999998	11821.66	15968.99	13210.64	15117.43	410.78	1218.49	4015.81	1518.87	560.25	447.86	732.28	920.91	2196.2200000000007	145.0	162.78	1089.26	546.75	3908.7	2476.15	3086.57	2283.100000000001	451.28	161.5	625.5	276.5	416.5	126.0	506.95	440.35	1548.75
RXN-13613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	678.8	123.43	1101.96	279.04	22.0	20.38	206.43	8.0	0.0	221.2	20.0	244.62	155.25	0.0	591.5	111.0	411.74	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
RXN-13614	5681.84	11786.6	11394.08	7517.18	7166.6	6740.34	5122.14	6798.219999999998	3524.7499999999995	3325.7499999999995	4091.110000000001	1964.21	3295.7	553.4300000000002	1480.09	2543.850000000001	1030.88	1308.4399999999996	674.7099999999998	1197.01	731.48	2121.2	4826.299999999998	7233.53	4887.6	1807.68	894.8599999999999	2403.5400000000004	1377.5400000000004	2446.94	1097.66	3888.06	4016.74	7642.84
RXN-13615	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2072.7	1213.48	4283.39	539.61	174.0	121.38	911.99	471.7	0.0	754.7	307.5	970.36	344.0	5.0	2574.15	4484.049999999998	1704.49	0.0	0.0	0.0	15.0	0.0	8.0	28.0	4.0	4.0
RXN-13616	506.0	801.0	825.83	892.17	637.5	769.0	906.0	887.0	4385.24	2207.13	5842.82	1542.05	846.5	395.59	1396.7400000000002	724.8400000000001	136.0	1616.99	499.83	1401.3200000000004	732.19	157.0	4039.6	4496.549999999998	4212.940000000001	338.75	37.0	99.0	191.0	429.0	152.0	569.0	786.0	557.95
RXN-13617	95.0	263.0	46.0	53.0	41.0	59.0	427.0	615.0	1340.67	357.28	2350.91	692.71	159.0	65.21	475.61	199.6	104.0	429.53	58.0	579.62	307.58	51.0	1278.42	1264.61	699.6800000000002	3.0	0.0	0.0	17.0	2.0	4.0	23.0	12.0	35.0
RXN-13671	1265.4	964.56	948.27	616.42	1151.22	1325.44	1503.35	886.15	291.77	477.44	349.9	334.92	626.55	147.20000000000005	275.17	338.93	131.07	77.53	97.63	117.73	128.03	184.17	1102.84	1215.6699999999996	1114.8300000000004	373.82	270.33	108.8	271.72	279.23	212.78	1230.5700000000004	873.3199999999998	691.73
RXN-13673	61.0	163.0	6.0	0.0	12.0	0.0	372.4	525.0	6157.14	1222.0299999999995	8976.960000000001	2852.640000000001	1083.93	393.53	1875.53	953.07	96.0	2196.13	241.07	2124.9500000000007	1540.45	53.0	5575.24	4277.469999999998	5008.33	844.0	76.6	12.4	107.6	109.8	77.0	607.6	338.4	354.8
RXN-13677	296.11	1685.5	1593.88	1058.5700000000004	1259.5	387.11	534.51	450.57	1621.26	1555.5299999999993	1766.2100000000007	1023.07	883.95	299.1	721.8599999999999	812.0500000000002	73.83	586.6899999999998	339.6	508.1	384.44	298.42	2475.6800000000007	2785.5	2086.64	725.0899999999998	319.06	185.27	390.79	254.1	343.61	1046.8000000000004	1053.59	681.9300000000002
RXN-13682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	302.5	5.0	9.5	1.0	8.0	19.5	3.5	0.0	32.5	68.5	1.0	2.0	0.0	78.5	15.0	66.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	2.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13697	3419.2900000000004	6691.03	6454.59	4521.03	4424.3600000000015	4356.12	3310.1700000000005	4325.83	1057.94	861.2099999999998	4016.09	1122.06	1554.1	307.03	904.07	1354.4300000000005	641.19	316.06	92.29	1075.62	483.03	1197.6	2633.35	2790.27	2804.07	917.09	459.43	1559.7700000000002	748.7700000000002	1458.97	513.8299999999998	2034.53	2026.62	5150.0
RXN-13698	178.0	93.83	57.3	94.56	64.16	416.07	299.4	236.43	1423.6	1111.2299999999998	1236.15	623.51	694.95	170.72	543.3	545.03	35.4	488.69	235.7	358.31999999999994	245.44	26.67	1756.0400000000004	1837.54	1146.3300000000004	317.52	264.06	122.27	284.79	214.1	257.61	843.8	825.5899999999998	591.9300000000002
RXN-13704	0.0	4.0	5.47	6.4	0.0	0.4	0.0	4.6	492.7	586.34	201.98	143.39999999999995	282.6	426.57	495.72	301.63	1.07	241.4	262.0	98.93	35.63	5.67	2517.61	1571.23	2263.1	124.07	80.13	65.0	101.27	105.13	77.53	124.87	290.27	203.13
RXN-13714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	29.0	1056.0	118.0	0.0	17.0	204.0	2.0	0.0	5.0	3.0	231.0	94.0	0.0	519.0	75.0	144.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
RXN-13715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	17.6	71.0	0.0	0.0	0.0	0.6	0.6	0.0	0.0	0.0	12.0	0.0	0.0	29.0	0.0	5.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13720	2961.6800000000007	4428.209999999999	4556.33	3465.92	3437.62	3640.98	2865.7100000000005	2909.29	1904.6	1856.85	1776.87	1267.6399999999996	1955.88	569.0199999999999	996.74	1656.76	407.08	650.89	470.09	571.75	430.89	803.7199999999998	3845.89	4037.28	4233.33	1057.71	598.16	1086.37	862.06	1307.4	672.6099999999999	2629.37	2548.140000000001	3899.6
RXN-13721	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	32.0	17.0	11.0	3.0	51.0	46.0	21.0	0.0	17.0	15.0	6.0	0.0	0.0	59.0	60.0	383.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	343.26	7.88	20.62	126.5	14.5	36.43	36.5	0.0	56.0	77.5	1.62	8.25	0.0	149.16	187.75	167.19000000000003	147.0	35.0	27.0	47.0	17.0	80.0	81.0	173.0	25.0
RXN-13749	4.0	0.0	0.0	6.0	8.0	14.0	14.0	0.0	0.0	8.0	2.0	0.0	41.0	0.0	0.0	25.0	0.0	2.0	0.0	7.0	2.0	0.0	31.0	47.0	17.0	19.0	4.0	22.0	18.0	23.0	5.0	81.0	64.0	57.0
RXN-13760	135.0	108.0	407.0	460.0	299.0	132.0	166.0	66.0	3.67	8.67	1.0	1.0	0.0	10.0	4.33	9.33	5.0	2.0	3.33	0.67	0.0	16.0	22.33	7.33	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13776	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5	0.0	53.0	51.5	0.0	4.0	7.0	0.0	0.0	0.0	0.0	15.5	12.0	0.0	13.5	0.0	172.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13779	4.0	0.0	0.0	6.0	8.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	12.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXN-13788	2736.91	7395.2	6365.9	3996.35	3377.2	3649.31	2885.86	5205.04	21.57	97.43	276.14	95.93	38.75	53.0	37.71	25.29	782.68	12.0	10.57	105.86	22.0	1301.25	158.79	112.5	124.29	37.32	44.0	13.0	47.75	29.5	11.25	20.0	29.25	41.0
RXN-13805	3497.54	2984.86	3808.83	3244.38	3634.52	4164.4	3510.7000000000007	2645.9300000000007	2554.5200000000004	2227.78	4308.459999999999	1834.74	2953.5599999999995	1030.69	1968.85	2249.9800000000005	344.13	807.08	634.83	1260.5800000000004	709.4	572.3399999999998	7042.44	6713.3499999999985	7582.1500000000015	1464.38	814.45	914.21	1205.59	1714.87	959.05	3517.7700000000004	3775.35	3392.6
RXN-1381	3497.54	2984.86	3808.83	3244.38	3634.52	4164.4	3510.7000000000007	2645.9300000000007	2554.5200000000004	2227.78	4308.459999999999	1834.74	2953.5599999999995	1030.69	1968.85	2249.9800000000005	344.13	807.08	634.83	1260.5800000000004	709.4	572.3399999999998	7042.44	6713.3499999999985	7582.1500000000015	1464.38	814.45	914.21	1205.59	1714.87	959.05	3517.7700000000004	3775.35	3392.6
RXN-13854	42.0	104.0	13.0	9.0	12.0	7.0	255.0	362.0	1667.2	882.09	2577.37	826.87	603.0	499.52	891.59	504.8	67.0	584.4	327.0	655.2	369.5	27.0	3610.5	1943.58	3403.31	294.0	94.0	58.0	136.0	42.0	164.0	190.0	350.0	58.0
RXN-13907	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	79.2	147.6	1264.12	347.0	100.0	33.0	238.85	26.6	0.0	29.0	16.0	311.0	161.5	5.0	633.25	963.33	404.6	0.0	0.0	0.0	12.0	2.0	2.0	3.0	5.0	24.0
RXN-13908	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	146.7	179.61	1185.25	688.87	109.5	66.88	267.78	186.6	0.0	80.5	22.0	327.29	317.0	5.0	826.08	1277.08	905.38	211.0	0.0	0.0	15.0	9.0	2.0	17.0	7.0	26.0
RXN-13909	121.34	44.0	4.0	54.66	32.0	94.66	177.0	400.34	583.8	98.0	77.0	129.0	44.0	2.0	5.0	62.0	44.0	198.2	19.0	28.33	34.0	6.0	74.6	117.8	98.13	0.0	3.0	0.0	4.0	5.0	14.0	28.0	19.0	28.0
RXN-13927	2.0	0.0	0.0	3.0	4.0	7.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
